Temperature,Rainfall,Humidity,Soil_pH,Nitrogen,Phosphorus,Potassium,Altitude,Region,Crop
23.93,723.57,46.27,7.12,39.71,29.84,21.35,14.45,0,Jowar
15.96,536.09,43.43,6.45,76.88,44.73,55.11,1133.29,1,Ragi
21.85,863.5,40.27,6.06,68.79,43.33,52.01,880.07,1,Ragi
20.01,1366.71,71.33,6.79,74.85,46.91,68.43,1247.18,1,Corn
18.66,805.78,62.4,6.95,84.4,46.75,54.72,1407.63,1,Corn
25.56,1001.38,69.12,7.16,77.23,59.32,68.69,1308.37,1,Corn
25.95,1468.77,55.95,6.96,93.31,60.92,58.75,983.23,1,Corn
19.62,290.47,26.44,7.41,56.46,58.7,59.18,2362.82,0,Wheat
31.74,1342.75,62.21,7.1,75.38,45.9,41.89,771.7,1,Corn
19.29,1399.29,66.28,6.33,73.21,49.46,49.72,1367.26,1,Corn
25.08,842.67,73.12,6.96,66.36,66.79,45.91,1261.54,1,Corn
30.71,1161.56,76.59,5.55,65.45,43.55,62.15,391.2,1,Corn
20.88,588.1,32.84,6.37,68.27,61.16,34.97,2614.52,0,Wheat
27.65,1400.82,65.88,5.81,73.51,61.16,59.68,950.11,1,Corn
12.28,552.95,35.47,7.14,87.85,62.34,38.63,1291.19,0,Wheat
18.61,680.04,58.03,7.5,74.11,34.39,46.64,2538.47,0,Wheat
12.05,302.19,41.44,6.58,80.85,56.08,34.04,988.24,0,Wheat
19.08,376.93,44.67,7.48,55.31,55.06,64.83,1472.79,0,Wheat
16.67,549.31,55.53,6.0,63.12,32.39,42.64,806.86,1,Ragi
24.91,521.36,69.29,5.13,46.43,30.89,47.48,1723.46,1,Ragi
27.99,884.05,57.73,7.16,61.28,25.79,21.54,437.17,0,Jowar
18.51,594.77,55.5,6.66,84.83,59.68,44.73,1632.34,0,Wheat
22.34,667.2,58.96,5.11,53.73,44.51,34.9,1786.16,1,Ragi
18.33,1120.01,60.04,6.39,63.41,29.21,46.87,1194.72,1,Ragi
23.22,792.89,45.52,7.46,74.8,45.4,48.54,877.18,1,Ragi
30.56,821.6,54.09,7.9,63.94,21.94,34.81,205.75,0,Jowar
20.56,949.57,51.63,6.87,69.14,48.7,42.99,1331.14,1,Corn
5.07,720.64,30.06,7.28,62.65,42.54,31.02,1515.66,0,Wheat
24.98,803.48,31.8,7.85,38.55,49.76,24.91,383.46,0,Jowar
19.62,941.71,50.52,5.37,63.62,54.27,41.3,757.1,1,Ragi
26.22,958.24,57.47,6.4,35.24,40.28,36.8,394.85,0,Jowar
17.37,990.14,55.84,6.58,47.52,36.13,31.02,984.24,1,Ragi
35.27,625.54,51.86,7.9,38.01,42.42,43.54,53.35,0,Jowar
6.03,830.66,39.58,7.33,74.16,36.41,59.76,2380.03,0,Wheat
22.91,734.47,65.23,7.19,68.23,32.28,47.86,1524.68,1,Ragi
12.77,761.85,48.81,6.63,54.88,41.2,50.06,1416.69,0,Wheat
31.96,1478.43,57.67,5.72,66.86,61.68,62.39,1115.27,1,Corn
23.86,1071.44,62.75,6.55,60.58,34.7,38.54,1109.95,1,Ragi
16.6,222.08,36.58,6.61,53.46,37.98,31.53,2988.99,0,Wheat
24.69,2061.02,59.97,5.64,111.06,46.52,65.49,136.69,1,Rice
19.65,814.59,35.26,6.19,38.41,30.67,33.55,15.01,0,Jowar
17.21,735.92,51.38,5.12,62.4,55.91,33.93,1311.15,1,Ragi
24.16,1421.04,76.37,5.66,64.27,54.19,42.53,707.99,1,Corn
28.99,1146.09,45.9,5.89,45.52,44.99,43.51,1677.85,1,Ragi
33.04,686.95,53.19,6.47,58.44,44.07,35.1,317.88,0,Jowar
21.54,1376.7,59.87,5.91,78.01,63.09,70.14,1282.86,1,Corn
7.93,594.32,30.38,7.35,59.0,40.05,59.63,1807.15,0,Wheat
27.04,1182.32,52.54,6.13,99.26,60.05,61.6,552.45,1,Corn
29.37,825.48,42.38,6.23,33.38,38.06,36.01,375.03,0,Jowar
28.73,1366.71,73.32,6.76,80.49,61.22,51.68,1309.11,1,Corn
23.07,841.89,54.47,6.49,66.1,23.11,49.46,429.9,0,Jowar
34.21,1998.59,73.13,6.16,109.9,41.51,66.17,227.11,1,Rice
31.97,1406.22,74.18,6.04,84.39,59.87,77.26,28.31,1,Rice
21.48,868.52,43.83,7.2,64.2,47.15,31.14,1306.58,1,Ragi
32.86,564.35,52.05,7.19,45.87,35.3,30.13,78.11,0,Jowar
30.6,1592.96,66.58,6.11,114.13,57.06,71.41,89.09,1,Rice
15.35,668.31,66.29,6.04,68.59,57.4,42.09,828.03,1,Ragi
17.16,645.68,35.25,6.45,69.15,31.03,57.89,1500.23,0,Wheat
20.55,971.63,60.76,6.32,91.13,54.93,68.67,657.0,1,Corn
27.85,706.58,32.02,7.38,53.99,25.03,33.44,353.76,0,Jowar
22.9,417.67,38.28,6.33,88.71,57.98,35.62,2979.08,0,Wheat
17.58,626.99,64.46,6.56,42.94,49.44,40.03,1050.08,1,Ragi
16.69,280.71,54.95,6.44,67.53,47.99,59.34,2845.29,0,Wheat
25.21,604.01,46.11,6.21,75.16,35.4,33.37,1501.22,1,Ragi
9.55,401.7,33.58,7.37,70.58,53.28,44.86,2191.39,0,Wheat
21.44,978.58,43.41,7.84,62.16,43.29,38.83,319.67,0,Jowar
20.95,871.78,63.27,6.23,82.15,58.76,57.77,1092.69,1,Corn
27.64,808.23,58.32,5.24,54.16,33.13,59.29,1573.14,1,Ragi
23.34,867.03,47.84,6.88,47.55,36.24,44.37,949.0,1,Ragi
25.16,1685.24,77.29,5.89,104.34,55.96,61.66,257.49,1,Rice
22.79,530.6,45.6,6.7,64.78,29.87,30.02,179.94,0,Jowar
20.68,570.38,59.47,6.8,77.93,31.65,51.79,2479.04,0,Wheat
24.51,1308.85,72.77,6.59,64.35,68.36,54.24,741.74,1,Corn
17.44,726.28,52.24,7.06,43.81,51.39,45.28,938.94,1,Ragi
27.1,866.32,44.78,6.77,59.1,47.23,42.93,1585.49,1,Ragi
33.14,418.79,36.83,6.09,44.52,48.18,23.84,312.53,0,Jowar
22.35,641.4,57.21,6.91,50.64,49.28,31.4,301.99,0,Jowar
26.02,936.54,64.26,6.2,38.57,48.01,48.25,43.82,0,Jowar
28.01,1163.68,64.94,5.25,76.64,41.86,29.44,1122.5,1,Ragi
32.29,2060.87,65.72,6.33,119.98,77.89,42.12,102.82,1,Rice
32.16,2303.7,83.1,6.45,85.66,41.58,77.11,372.73,1,Rice
20.63,922.09,55.86,6.32,33.13,20.89,21.27,345.27,0,Jowar
23.04,1619.16,85.57,5.54,112.92,51.5,44.95,420.29,1,Rice
22.77,819.05,57.21,6.25,49.95,22.95,38.77,140.44,0,Jowar
32.78,1908.45,81.58,5.98,99.25,73.14,58.64,217.39,1,Rice
22.43,1330.01,59.7,5.97,100.38,42.32,70.7,496.48,1,Corn
8.7,532.59,46.14,7.5,58.17,48.39,42.2,1957.76,0,Wheat
35.32,1253.36,87.64,6.46,120.01,59.32,74.61,44.6,1,Rice
31.75,1616.34,79.65,6.1,108.98,48.27,75.91,175.46,1,Rice
21.08,968.46,59.51,5.17,55.46,35.22,34.47,1590.45,1,Ragi
8.43,453.17,39.34,6.06,73.09,48.92,32.42,2871.8,0,Wheat
30.83,1490.18,66.72,6.82,90.25,50.71,40.2,524.17,1,Rice
17.65,1038.33,57.65,5.7,59.88,40.62,47.98,1672.84,1,Ragi
27.9,1254.3,67.23,7.46,88.08,67.2,61.33,1185.66,1,Corn
23.1,819.66,37.98,7.55,45.94,42.88,23.02,219.8,0,Jowar
33.49,643.11,48.23,6.95,47.7,43.12,35.66,156.96,0,Jowar
23.42,696.13,69.88,6.38,79.61,43.3,43.1,989.21,1,Corn
22.49,612.86,59.86,5.44,75.52,48.81,35.13,1758.95,1,Ragi
27.23,760.53,47.55,6.13,66.9,34.41,38.75,80.41,0,Jowar
23.93,899.59,74.46,7.0,71.93,42.47,41.54,406.96,1,Corn
19.3,838.06,63.18,6.83,64.75,33.96,45.7,697.79,1,Ragi
16.53,417.83,29.07,7.28,73.72,41.85,30.51,1976.45,0,Wheat
24.11,1237.36,64.28,5.89,85.9,42.76,44.04,268.58,1,Rice
17.22,777.25,31.53,7.0,60.88,62.37,34.22,2250.98,0,Wheat
27.43,1488.82,63.6,6.01,117.72,52.93,60.76,421.85,1,Rice
29.13,564.75,55.08,7.19,42.98,20.75,42.49,107.28,0,Jowar
22.15,660.73,60.51,6.76,54.89,35.95,40.21,494.77,0,Jowar
18.98,659.83,44.41,7.16,60.41,50.52,37.44,1512.34,1,Ragi
26.11,1277.02,88.76,6.71,113.34,77.01,42.9,226.31,1,Rice
23.77,2355.31,73.63,5.8,94.91,56.7,73.24,441.53,1,Rice
23.4,937.65,56.27,6.83,52.78,52.53,42.56,1176.76,1,Ragi
22.43,1281.11,87.18,5.71,101.27,56.43,53.88,539.73,1,Rice
24.29,852.69,67.28,5.96,66.19,43.64,44.34,910.91,1,Ragi
21.93,587.02,54.83,7.48,54.98,25.89,36.51,274.01,0,Jowar
25.01,559.21,49.09,7.66,34.72,48.68,44.25,94.56,0,Jowar
25.78,1500.83,69.23,5.9,84.16,59.46,70.41,375.09,1,Rice
5.58,598.91,36.86,6.02,59.72,40.6,51.37,1177.46,0,Wheat
27.81,1006.02,48.77,6.83,44.3,32.72,39.18,1557.38,1,Ragi
11.54,675.76,40.43,7.44,65.73,51.5,30.52,2224.95,0,Wheat
23.35,2468.96,89.47,6.71,121.44,62.97,79.7,57.28,1,Rice
20.93,261.92,36.34,6.47,55.48,57.98,56.22,1861.95,0,Wheat
27.94,562.4,34.94,6.79,37.93,35.14,25.06,245.13,0,Jowar
31.89,701.93,71.71,5.6,61.1,43.09,68.9,1428.35,1,Corn
6.7,582.41,34.54,7.32,74.75,51.21,48.19,886.78,0,Wheat
19.02,845.9,57.3,5.96,67.46,57.08,49.68,1282.76,1,Corn
28.57,1071.07,57.7,6.83,54.9,49.44,44.19,829.99,1,Ragi
8.75,593.41,41.24,6.74,54.87,58.03,51.43,1096.14,0,Wheat
31.27,807.92,34.45,7.46,50.74,47.31,48.08,32.4,0,Jowar
13.13,787.37,45.06,7.08,87.88,36.49,39.39,1049.56,0,Wheat
28.63,1839.55,77.29,6.8,119.19,56.28,73.08,458.48,1,Rice
21.95,680.66,32.78,6.72,54.42,49.29,47.36,83.37,0,Jowar
24.01,2155.53,85.12,5.84,101.12,74.22,69.9,331.22,1,Rice
29.27,2045.64,77.43,6.16,93.46,73.38,59.61,275.99,1,Rice
23.6,1416.85,64.78,6.56,74.58,49.15,60.53,452.3,1,Corn
18.51,583.87,43.52,5.67,69.62,55.78,57.86,864.77,1,Ragi
15.55,1017.0,61.98,6.58,80.79,40.14,40.99,702.61,1,Ragi
27.88,980.62,41.69,6.96,74.0,54.09,45.37,880.68,1,Ragi
22.33,1447.69,67.08,6.91,84.6,44.17,69.38,452.33,1,Corn
13.4,237.71,40.78,7.38,77.81,32.06,37.2,2275.55,0,Wheat
15.94,225.73,31.01,6.93,75.21,56.8,43.81,2386.65,0,Wheat
26.91,987.0,55.05,7.89,62.7,46.62,43.97,224.95,0,Jowar
30.4,823.3,56.5,7.32,70.85,48.9,55.37,1651.63,1,Ragi
24.25,1210.65,55.76,5.48,72.14,68.01,59.8,771.08,1,Corn
34.86,841.79,41.92,6.66,48.85,39.39,25.0,100.54,0,Jowar
29.33,887.32,61.71,7.25,30.58,25.83,23.23,184.03,0,Jowar
22.85,1132.88,67.88,6.61,95.96,59.82,51.69,1330.68,1,Corn
11.65,690.46,30.85,6.81,77.94,61.01,60.31,1912.91,0,Wheat
20.14,1270.25,61.24,7.22,79.62,39.75,60.59,423.14,1,Corn
29.38,590.72,49.05,6.19,57.28,41.84,49.04,131.04,0,Jowar
31.85,1469.54,89.06,6.06,93.55,46.27,52.54,529.15,1,Rice
23.55,1506.11,75.52,6.54,104.97,50.24,77.23,433.14,1,Rice
21.94,899.89,55.61,6.18,58.42,34.11,53.2,1238.28,1,Ragi
21.48,828.57,48.1,6.89,61.11,40.02,48.28,1798.86,1,Ragi
22.43,1082.71,62.45,7.44,74.46,64.06,66.37,829.8,1,Corn
29.07,762.12,67.23,7.47,71.69,63.87,54.75,348.12,1,Corn
16.75,397.34,46.56,6.08,54.1,54.64,42.96,2277.76,0,Wheat
31.15,980.93,68.17,6.82,81.07,45.63,62.13,1259.21,1,Corn
23.91,1738.14,62.52,6.99,100.02,63.77,42.64,449.54,1,Rice
25.64,1247.82,63.88,5.53,61.33,55.31,60.74,550.12,1,Corn
22.94,658.83,31.98,7.64,34.59,46.8,45.63,229.34,0,Jowar
25.16,773.42,54.43,5.0,66.61,49.14,30.45,1034.85,1,Ragi
23.61,791.15,65.73,7.35,85.72,45.28,60.57,813.53,1,Corn
29.13,1168.87,51.36,5.35,61.17,33.67,58.31,823.17,1,Ragi
22.6,1494.28,82.98,5.53,102.03,78.96,73.37,304.32,1,Rice
32.3,2356.89,69.14,5.65,88.52,56.68,72.32,512.42,1,Rice
24.93,2062.51,82.28,6.77,96.95,52.14,53.04,427.85,1,Rice
28.6,502.84,60.18,6.79,72.37,58.51,58.55,671.13,1,Ragi
27.63,1640.23,74.3,6.66,86.05,48.53,78.73,112.06,1,Rice
31.53,899.9,76.76,7.2,68.7,58.91,42.36,1305.89,1,Corn
29.13,1523.91,88.41,6.21,111.52,61.53,41.26,375.08,1,Rice
20.26,461.46,63.9,6.61,33.68,22.59,40.97,421.1,0,Jowar
32.95,1934.78,76.54,5.88,84.7,76.54,76.67,386.37,1,Rice
15.6,895.53,54.59,6.27,44.1,51.34,45.9,1526.24,1,Ragi
16.38,400.48,43.35,6.68,63.97,59.96,47.2,2634.77,0,Wheat
31.8,1449.85,73.48,6.56,69.09,56.97,63.57,1380.91,1,Corn
22.94,575.76,46.89,7.92,40.24,42.18,33.41,151.22,0,Jowar
19.46,720.64,68.17,7.22,74.86,44.07,61.68,1288.82,1,Corn
27.7,890.14,30.45,6.71,38.41,32.7,21.45,469.9,0,Jowar
25.58,1141.77,68.42,6.36,69.71,63.7,45.15,438.07,1,Corn
22.64,813.13,76.82,7.19,82.23,54.97,67.28,1412.48,1,Corn
17.2,794.31,48.34,6.95,73.5,34.01,56.44,2133.61,0,Wheat
21.36,944.08,54.25,6.88,50.51,32.67,39.91,1178.34,1,Ragi
12.8,616.43,50.59,6.99,71.57,60.65,45.5,932.32,0,Wheat
16.04,828.49,47.33,6.18,58.41,47.59,40.83,798.37,1,Ragi
33.77,480.78,53.52,6.01,67.02,23.39,22.87,166.7,0,Jowar
33.65,2200.54,86.71,6.17,81.28,59.85,56.1,485.89,1,Rice
18.07,588.91,48.44,6.71,75.98,32.32,59.34,917.52,0,Wheat
25.4,897.57,45.78,7.44,34.12,45.26,41.95,104.66,0,Jowar
24.09,845.77,59.08,5.04,48.4,45.14,58.92,1064.34,1,Ragi
27.29,698.21,57.86,7.35,87.18,40.66,46.39,1121.93,1,Corn
16.09,583.3,44.97,6.4,65.88,34.08,38.62,2781.87,0,Wheat
16.52,535.89,61.15,7.3,56.36,33.0,44.8,1012.88,1,Ragi
34.05,604.95,47.88,6.04,30.68,27.47,23.29,132.79,0,Jowar
29.02,1082.93,48.57,5.18,46.3,33.48,33.37,1218.98,1,Ragi
27.15,953.92,65.09,7.26,64.55,63.89,45.26,345.42,1,Corn
34.55,589.99,64.39,6.16,55.82,22.85,47.95,276.24,0,Jowar
26.18,974.99,51.03,5.28,59.21,35.28,59.84,1184.35,1,Ragi
31.68,1288.93,62.24,6.03,117.42,66.57,66.98,215.46,1,Rice
25.92,1634.28,80.79,6.82,114.01,70.21,64.7,40.64,1,Rice
28.46,1001.37,78.51,6.01,86.95,67.98,59.66,1343.11,1,Corn
20.35,781.73,43.52,7.21,56.69,41.68,49.85,1131.06,1,Ragi
29.0,937.65,42.32,7.09,51.36,31.91,48.04,95.88,0,Jowar
22.24,1820.51,82.32,6.52,79.74,41.4,54.6,162.03,1,Rice
20.3,808.42,46.59,6.24,38.16,21.66,36.96,308.28,0,Jowar
24.67,917.34,60.9,7.21,82.25,61.6,66.98,1382.74,1,Corn
28.76,2038.96,81.89,6.75,90.42,60.1,72.18,579.46,1,Rice
33.22,817.23,52.83,6.71,64.72,22.49,47.46,269.75,0,Jowar
25.27,793.46,66.16,7.17,84.73,59.08,56.3,1413.4,1,Corn
24.19,1346.36,77.3,6.01,83.95,63.7,49.32,797.33,1,Corn
23.31,1377.89,60.58,5.73,104.27,73.73,71.03,395.72,1,Rice
25.11,615.02,54.67,6.85,74.79,48.86,50.15,752.29,1,Ragi
22.27,1175.29,62.99,7.09,64.7,62.68,40.91,522.65,1,Corn
8.62,534.84,29.09,6.44,58.64,44.09,34.11,872.2,0,Wheat
31.51,1804.72,69.46,7.03,98.93,59.31,47.8,489.41,1,Rice
11.44,805.6,47.08,7.24,62.51,38.63,58.72,2321.74,0,Wheat
23.66,481.3,54.81,7.35,69.37,42.79,22.46,451.12,0,Jowar
20.8,848.76,47.76,7.3,50.21,34.83,25.23,140.09,0,Jowar
27.21,1334.97,64.28,7.16,82.42,50.87,60.46,1168.44,1,Corn
27.95,1350.79,89.72,6.76,85.26,77.01,74.97,313.09,1,Rice
24.28,1264.32,56.2,5.93,97.22,68.18,69.27,1264.7,1,Corn
30.17,2444.35,77.37,5.59,81.92,77.32,51.15,47.87,1,Rice
31.78,689.49,62.65,6.11,96.12,66.02,47.07,396.86,1,Corn
25.36,847.81,64.84,7.39,41.7,60.02,33.13,1582.72,1,Ragi
33.81,2452.47,86.37,6.73,106.97,62.54,43.99,250.14,1,Rice
9.61,409.31,40.91,6.81,68.67,47.72,40.91,1154.34,0,Wheat
23.3,397.85,39.41,7.45,29.97,25.29,39.9,378.48,0,Jowar
14.35,258.51,32.74,6.78,57.49,52.43,45.86,2485.0,0,Wheat
29.59,685.48,31.85,6.04,35.47,39.94,37.48,281.36,0,Jowar
20.02,703.11,47.11,7.03,68.12,46.78,24.29,178.8,0,Jowar
23.1,1114.79,57.49,5.83,89.82,67.63,42.24,478.93,1,Corn
26.16,852.56,56.61,6.88,60.44,44.33,38.81,105.89,0,Jowar
24.46,1432.31,71.48,6.93,60.44,55.55,53.07,1403.98,1,Corn
28.93,592.89,57.16,7.68,42.68,44.98,22.93,417.1,0,Jowar
